year	day	hour	rain	temperature	water_L0_crust0	water_L0_crust1	water_L0_crust2	water_L0_crust3	water_L0_veg	moisture_L1_crust0	moisture_L1_crust1	moisture_L1_crust2	moisture_L1_crust3	moisture_L1_veg	moisture_L2_crust0	moisture_L2_crust1	moisture_L2_crust2	moisture_L2_crust3	moisture_L2_veg	infiltration_L1_crust0	infiltration_L1_crust1	infiltration_L1_crust2	infiltration_L1_crust3	infiltration_L1_veg	drainage_L1_crust0	drainage_L1_crust1	drainage_L1_crust2	drainage_L1_crust3	drainage_L1_veg	drainage_L2_crust0	drainage_L2_crust1	drainage_L2_crust2	drainage_L2_crust3	drainage_L2_veg	QD_L0_crust0	QD_L0_crust1	QD_L0_crust2	QD_L0_crust3	QD_L0_veg	EP_L1_crust0	EP_L1_crust1	EP_L1_crust2	EP_L1_crust3	EP_L1_veg
0	102	12	0	22.0967	0	0	0	0	0	0.06019	0	0	0	0.0416457	0.117417	0	0	0	0.0360879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	13	0	18.5333	0	0	0	0	0	0.060309	0	0	0	0.0416371	0.117328	0	0	0	0.0360944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	14	0	16.8867	0	0	0	0	0	0.0604275	0	0	0	0.0416286	0.117239	0	0	0	0.0361008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	15	0	15.3633	0	0	0	0	0	0.0605456	0	0	0	0.04162	0.117151	0	0	0	0.0361072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	16	0	14.0867	0	0	0	0	0	0.0606633	0	0	0	0.0416115	0.117062	0	0	0	0.0361136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	17	0	14.0867	0	0	0	0	0	0.0607806	0	0	0	0.0416029	0.116974	0	0	0	0.03612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	18	0	14.2167	0	0	0	0	0	0.0608974	0	0	0	0.0415945	0.116887	0	0	0	0.0361264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	19	0	13.7033	0	0	0	0	0	0.0610138	0	0	0	0.041586	0.1168	0	0	0	0.0361327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	20	0	13.06	0	0	0	0	0	0.0611298	0	0	0	0.0415775	0.116713	0	0	0	0.0361391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	21	0	12.55	0	0	0	0	0	0.0612453	0	0	0	0.0415691	0.116626	0	0	0	0.0361454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	22	0	12.55	0	0	0	0	0	0.0613604	0	0	0	0.0415607	0.11654	0	0	0	0.0361517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259483	0	0	0	0.0785027
0	102	23	0	12.16	0	0	0	0	0	0.054961	0	0	0	0.0387702	0.116454	0	0	0	0.0355248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	0	0	12.16	0	0	0	0	0	0.0550889	0	0	0	0.0387655	0.116358	0	0	0	0.0355284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	1	0	12.16	0	0	0	0	0	0.0552162	0	0	0	0.0387608	0.116262	0	0	0	0.0355319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	2	0	11.77	0	0	0	0	0	0.0553431	0	0	0	0.0387561	0.116167	0	0	0	0.0355354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	3	0	11.51	0	0	0	0	0	0.0554696	0	0	0	0.0387514	0.116072	0	0	0	0.0355389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	4	0	11.77	0	0	0	0	0	0.0555956	0	0	0	0.0387467	0.115978	0	0	0	0.0355424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	5	0	11.77	0	0	0	0	0	0.0557211	0	0	0	0.0387421	0.115883	0	0	0	0.0355459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	6	0	11.77	0	0	0	0	0	0.0558462	0	0	0	0.0387375	0.11579	0	0	0	0.0355494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	7	0	10.86	0	0	0	0	0	0.0559708	0	0	0	0.0387328	0.115696	0	0	0	0.0355528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
