year	day	hour	rain	temperature	MeanWaterL0_abs	moisture_L1	moisture_L2	infiltration_L1	infiltration_L2	infiltration_tot	drainage_L1	drainage_L2	QD	QDlost	potEP	EP_L0	EP_L1	EP_L2	EP_tot	transpiration_L1	transpiration_L2	E_L1	layerDiff
0	117	4	0	14.5967	0	0.0411328	0.072197	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00299407
0	117	5	0	14.3433	0	0.0411974	0.0721485	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00298318
0	117	6	0	14.85	0	0.0412617	0.0721003	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00297233
0	117	7	0	14.8533	0	0.0413258	0.0720522	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00296151
0	117	8	0	19.2967	0	0.0413897	0.0720043	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00295074
0	117	9	0	23.7567	0	0.0414533	0.0719566	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00294001
0	117	10	0	26.6033	0	0.0415168	0.071909	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00292931
0	117	11	0	29.2333	0	0.0415799	0.0718616	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00291865
0	117	12	0	31.5267	0	0.0416429	0.0718144	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00290803
0	117	13	0	32.62	0	0.0417056	0.0717674	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00289745
0	117	14	0	32.5	0	0.0417681	0.0717205	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00288691
0	117	15	0	31.9333	0	0.0418304	0.0716738	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00287641
0	117	16	0	33.3133	0	0.0418924	0.0716273	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00286595
0	117	17	0	32.7567	0	0.0419542	0.0715809	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00285552
0	117	18	0	30.1767	0	0.0420158	0.0715347	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00284513
0	117	19	0	25.3067	0	0.0420772	0.0714887	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00283478
0	117	20	0	21.46	0	0.0421383	0.0714428	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00282447
0	117	21	0	18.9133	0	0.0421993	0.0713971	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00281419
0	117	22	0	18.0267	0	0.04226	0.0713516	0	0	0	0	0	0	0	7.14438	0	0.155428	0.0380437	0.193472	0.0469877	0.0380437	0.108441	-0.00280395
0	117	23	0	16.6333	0	0.0398386	0.0710407	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00279375
0	118	0	0	15.7467	0	0.0399035	0.070992	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00299755
0	118	1	0	14.9767	0	0.0399681	0.0709435	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00298665
0	118	2	0	14.3433	0	0.0400325	0.0708952	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00297578
0	118	3	0	13.83	0	0.0400967	0.0708471	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00296496
0	118	4	0	12.9333	0	0.0401606	0.0707992	0	0	0	0	0	0	0	6.23973	0	0.126509	0.0314487	0.157958	0.0382539	0.0314487	0.0882552	-0.00295417
